created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-10-22 16:30:00 UTC,0.19,1.36,2.64,5.00,-38.00,71.00,21.00,1.36
2020-10-22 16:45:00 UTC,,,,,,,,
2020-10-22 17:00:00 UTC,,,,,,,,
2020-10-22 17:15:00 UTC,,,,,,,,
2020-10-22 17:30:00 UTC,,,,,,,,
2020-10-22 17:45:00 UTC,2.90,5.54,8.25,11.00,-45.33,70.50,21.00,5.54
2020-10-22 18:00:00 UTC,2.95,5.54,7.76,25.00,-45.50,70.00,20.75,5.54
2020-10-22 18:15:00 UTC,2.16,4.62,6.83,22.43,-46.71,71.00,20.57,4.62
2020-10-22 18:30:00 UTC,314.64,743.54,961.48,14.00,-47.17,73.50,19.67,495.12
2020-10-22 18:45:00 UTC,190.85,332.75,387.07,28.29,-47.00,74.00,20.00,221.06
2020-10-22 19:00:00 UTC,128.28,212.32,242.29,44.00,-46.14,75.00,20.86,140.81
2020-10-22 19:15:00 UTC,87.85,141.70,159.19,59.00,-45.25,75.00,21.00,93.74
2020-10-22 19:30:00 UTC,43.80,70.24,77.95,74.00,-45.57,73.57,20.14,46.79
2020-10-22 19:45:00 UTC,2.07,4.39,6.55,84.00,-44.33,71.00,19.00,4.39,
2020-10-22 16:30:00 UTC,0.19,1.36,2.64,5.00,-38.00,71.00,21.00,1.36
2020-10-22 16:45:00 UTC,,,,,,,,
2020-10-22 17:00:00 UTC,,,,,,,,
2020-10-22 17:15:00 UTC,,,,,,,,
2020-10-22 17:30:00 UTC,,,,,,,,
2020-10-22 17:45:00 UTC,2.90,5.54,8.25,11.00,-45.33,70.50,21.00,5.54
2020-10-22 18:00:00 UTC,2.95,5.54,7.76,25.00,-45.50,70.00,20.75,5.54
2020-10-22 18:15:00 UTC,2.16,4.62,6.83,22.43,-46.71,71.00,20.57,4.62
2020-10-22 18:30:00 UTC,314.64,743.54,961.48,14.00,-47.17,73.50,19.67,495.12
2020-10-22 18:45:00 UTC,190.85,332.75,387.07,28.29,-47.00,74.00,20.00,221.06
2020-10-22 19:00:00 UTC,128.28,212.32,242.29,44.00,-46.14,75.00,20.86,140.81
2020-10-22 19:15:00 UTC,87.85,141.70,159.19,59.00,-45.25,75.00,21.00,93.74
2020-10-22 19:30:00 UTC,43.80,70.24,77.95,74.00,-45.57,73.57,20.14,46.79
2020-10-22 19:45:00 UTC,2.07,4.39,6.55,84.00,-44.33,71.00,19.00,4.39,
2020-10-27 17:30:00 UTC,2.11,3.72,4.67,9.00,-63.00,80.00,9.00,3.72
2020-10-27 17:45:00 UTC,,,,,,,,
2020-10-27 18:00:00 UTC,3.71,6.05,6.19,1.00,-65.00,,,6.05
2020-10-27 18:15:00 UTC,2.12,3.56,3.93,11.00,-65.50,,,3.56
2020-10-27 18:30:00 UTC,0.28,0.67,0.90,20.00,-53.50,,,0.67
2020-10-27 18:45:00 UTC,0.72,1.22,1.53,31.00,-48.00,,,1.22,
2020-10-30 20:30:00 UTC,1.92,4.02,6.13,2.00,-43.50,73.00,19.00,4.02
2020-10-30 20:45:00 UTC,2.21,4.66,7.04,9.00,-47.80,73.80,18.20,4.66,
2020-12-22 22:15:00 UTC,0.04,0.18,0.65,11.00,-56.17,75.00,13.33,0.18
2020-12-22 22:30:00 UTC,0.01,0.27,0.65,20.00,-57.67,74.33,13.00,0.27,
2020-12-29 18:30:00 UTC,0.51,1.28,2.46,5.00,-47.60,70.40,16.40,1.28
2020-12-29 18:45:00 UTC,158.75,380.94,596.24,8.00,-49.00,74.38,14.50,253.36
2020-12-29 19:00:00 UTC,152.57,327.80,470.10,23.00,-50.14,76.57,13.29,217.77
2020-12-29 19:15:00 UTC,124.32,254.59,343.94,38.00,-49.25,78.25,13.00,169.01
2020-12-29 19:30:00 UTC,64.26,127.43,164.95,53.00,-49.14,79.00,12.00,84.27
2020-12-29 19:45:00 UTC,25.23,48.61,60.37,68.00,-49.75,79.50,12.00,39.65
2020-12-29 20:00:00 UTC,9.64,17.83,21.92,83.00,-50.57,80.00,12.00,17.81
2020-12-29 20:15:00 UTC,4.03,6.78,7.70,92.00,-49.50,80.00,12.00,6.78